# filename, bb_left, bb_top, bb_right, bb_bottom, white_bg, orientation
14323.jpg,64,207,907,483,0,right_front
14324.jpg,33,51,609,397,0,left_front
14326.jpg,30,68,366,215,1,left_front
14328.jpg,54,53,572,356,0,right_back
14329.jpg,76,97,971,685,0,left_front
14331.jpg,8,53,247,137,0,left
14332.jpg,12,50,196,130,0,right_front
14333.jpg,36,185,990,629,1,left_back
14335.jpg,105,412,1163,816,0,left_back
14336.jpg,68,72,424,230,0,unspecified
14337.jpg,24,38,246,172,0,right_front
14339.jpg,76,379,1392,843,0,right
14340.jpg,8,40,247,156,0,left_back
14343.jpg,24,341,1001,696,0,unspecified
14346.jpg,41,60,410,295,0,left_front
14348.jpg,72,98,565,404,0,left_front
14350.jpg,25,55,456,279,0,left_front
14351.jpg,26,295,1003,727,0,unspecified
14352.jpg,52,238,1710,1188,0,right_front
14353.jpg,39,59,416,322,0,left_front
14354.jpg,7,74,292,200,0,right_front
14355.jpg,11,75,490,326,0,right_front
14356.jpg,27,113,614,369,0,left_front
14357.jpg,31,52,291,192,0,right_front
14358.jpg,22,45,279,169,0,right_front
14359.jpg,36,125,576,479,0,front
14361.jpg,45,23,306,245,0,left_front
14362.jpg,45,217,741,499,0,right_front
14363.jpg,28,55,270,170,0,left_front
14364.jpg,24,102,529,354,0,right_front
14366.jpg,17,17,279,195,0,left_back
14367.jpg,55,88,540,325,0,left_front
14369.jpg,15,14,278,171,0,left_front
14373.jpg,43,512,1994,1399,0,unspecified
14374.jpg,80,81,575,393,0,left_front
14375.jpg,192,63,618,415,0,front
14376.jpg,27,38,262,152,0,right_front
14377.jpg,14,33,288,144,0,right
14378.jpg,36,23,554,323,0,left_front
14379.jpg,6,48,249,168,0,right_front
14381.jpg,136,124,1084,707,0,right_front
14382.jpg,57,173,527,379,0,left_front
14383.jpg,112,129,887,478,0,left_back
14387.jpg,46,51,457,261,0,left_front
14388.jpg,37,235,921,640,0,left_front
14390.jpg,30,17,620,425,0,left_front
14393.jpg,74,180,543,433,0,left_front
14395.jpg,97,32,984,585,0,left_front
14396.jpg,30,114,867,413,0,left_front
14397.jpg,23,64,274,195,0,left_front
14399.jpg,26,23,379,269,0,left_front
14402.jpg,16,46,622,282,0,left_front
14404.jpg,51,61,534,355,0,unspecified
14407.jpg,29,211,619,410,0,left_front
14409.jpg,53,30,538,265,0,left_back
14414.jpg,73,38,512,374,0,unspecified
14415.jpg,44,21,420,210,0,right_front
14420.jpg,209,407,1863,1277,0,left_front
14421.jpg,27,22,581,325,1,left_back
14423.jpg,21,45,557,273,1,left_front
14424.jpg,35,111,932,599,0,left_front
14425.jpg,27,131,560,350,1,right_front
14426.jpg,65,71,590,441,0,left_front
14428.jpg,53,161,470,322,0,unspecified
14429.jpg,52,35,246,174,0,front
14431.jpg,81,107,660,431,0,right_front
14432.jpg,57,354,967,635,0,unspecified
14433.jpg,28,83,557,317,0,right_front
14434.jpg,169,255,2492,1244,0,right
14435.jpg,46,59,438,325,0,front
14437.jpg,23,81,606,423,0,right_front
14439.jpg,80,172,951,627,0,left_back
14440.jpg,10,117,456,330,0,right_front
14441.jpg,18,57,247,144,0,right
14443.jpg,42,105,581,433,0,left_front
14444.jpg,38,72,627,423,0,right_front
14445.jpg,12,86,478,305,0,left_front
14446.jpg,36,91,601,383,0,left_front
14448.jpg,34,41,624,411,0,left_front
14449.jpg,42,95,370,229,1,left_front
14450.jpg,14,54,453,197,0,right
14453.jpg,8,20,191,99,0,unspecified
14454.jpg,61,93,755,290,0,right
14455.jpg,34,45,562,345,0,right_front
14456.jpg,44,318,976,640,0,back
14457.jpg,65,15,468,264,1,front
14458.jpg,105,156,946,536,0,back
14460.jpg,26,16,244,164,0,front
14461.jpg,38,97,460,316,0,right_front
14462.jpg,85,141,588,348,0,front
14463.jpg,37,93,608,404,0,right_front
14464.jpg,31,46,427,255,0,unspecified
14465.jpg,61,58,420,290,0,front
14467.jpg,68,167,437,325,0,right_back
14468.jpg,148,47,547,340,0,back
14469.jpg,79,132,548,378,0,right_front
14470.jpg,20,132,513,365,0,unspecified
14471.jpg,32,18,232,173,1,front
14473.jpg,41,114,975,670,0,left_back
14475.jpg,121,90,838,513,0,right_front
14476.jpg,126,80,588,326,0,unspecified
14477.jpg,9,111,388,258,0,right
14479.jpg,52,105,612,327,0,right_front
14481.jpg,18,135,468,314,0,unspecified
14482.jpg,8,15,253,165,0,left_front
14483.jpg,42,69,477,289,0,right_back
14484.jpg,34,90,452,352,0,right_front
14485.jpg,61,118,581,347,0,right_front
14486.jpg,36,122,615,348,0,left
14489.jpg,33,19,347,199,0,left_back
14490.jpg,29,27,210,112,0,left_front
14492.jpg,17,72,602,386,0,right_front
14495.jpg,95,86,900,599,0,left_front
14496.jpg,197,97,575,346,0,unspecified
14498.jpg,120,134,1060,660,0,left_back
14499.jpg,65,156,827,447,0,right_front
14500.jpg,19,68,606,384,1,right_back
14501.jpg,95,35,553,390,0,front
14502.jpg,69,59,582,434,0,left_front
14503.jpg,74,61,584,420,0,front
14504.jpg,27,32,252,168,0,left_front
14506.jpg,43,43,221,169,0,left_back
14508.jpg,112,149,921,610,0,unspecified
14509.jpg,21,77,262,167,0,left
14512.jpg,35,75,216,179,0,right_front
14513.jpg,72,14,463,316,0,right_front
14514.jpg,72,69,730,437,0,unspecified
14515.jpg,96,81,572,400,0,left_front
14516.jpg,56,157,590,422,0,left_front
14518.jpg,44,40,262,184,0,left_front
14519.jpg,84,120,560,367,0,left_front
14520.jpg,109,118,1456,1150,0,left_front
14521.jpg,92,45,534,267,0,left_front
14522.jpg,84,76,602,414,0,left_front
14524.jpg,20,24,636,295,0,left
14526.jpg,74,106,483,319,0,unspecified
14528.jpg,24,32,609,397,0,right_front
14529.jpg,27,172,536,335,0,left
14531.jpg,55,93,608,447,0,left_front
14533.jpg,35,85,996,626,0,left_front
14534.jpg,17,95,398,301,0,left_front
14536.jpg,9,15,246,186,0,left_front
14537.jpg,43,95,585,422,0,right_front
14539.jpg,39,91,380,234,0,unspecified
14541.jpg,45,168,535,358,1,unspecified
14542.jpg,109,89,467,280,0,right_front
14543.jpg,9,24,134,102,0,left_front
14545.jpg,230,218,864,498,0,left
14547.jpg,71,70,418,311,0,right_front
14548.jpg,42,66,461,272,0,left_front
14552.jpg,8,26,269,116,1,left
14553.jpg,22,79,407,243,0,right_front
14554.jpg,24,76,399,288,0,left_front
14557.jpg,18,84,478,307,0,unspecified
14558.jpg,115,54,666,425,0,right_front
14559.jpg,133,431,1962,1072,1,left
14560.jpg,165,151,1480,1292,0,right_front
14562.jpg,39,93,540,229,0,left
14563.jpg,29,72,982,674,0,left_front
14564.jpg,86,77,423,257,0,left_front
14566.jpg,135,73,609,365,0,right_front
14567.jpg,62,81,467,318,0,left
14568.jpg,45,71,465,335,0,left_front
14570.jpg,91,74,509,240,0,right_front
14571.jpg,72,73,316,217,0,unspecified
14572.jpg,12,7,252,182,0,left_front
14573.jpg,255,528,1451,1084,0,left
14576.jpg,59,94,477,332,0,left_front
14577.jpg,22,30,383,181,0,right_front
14580.jpg,28,41,265,198,0,front
14581.jpg,42,120,591,438,0,right_front
14584.jpg,16,39,228,163,0,right_front
14585.jpg,18,154,756,426,0,left_front
14586.jpg,38,89,379,281,0,right_front
14587.jpg,69,166,760,391,0,left
14589.jpg,63,87,575,440,0,right_front
14591.jpg,68,122,498,335,0,left_back
14593.jpg,49,110,579,377,0,left_front
14595.jpg,25,43,237,164,0,right_front
14597.jpg,11,28,256,196,0,right_front
14598.jpg,18,26,260,138,0,left_front
14600.jpg,21,42,453,329,0,right_front
14602.jpg,83,119,510,392,0,right_front
14603.jpg,23,118,608,349,0,unspecified
14607.jpg,53,121,551,423,0,unspecified
14608.jpg,26,58,587,397,0,right_front
14611.jpg,99,346,1421,951,0,right_front
14612.jpg,20,16,449,300,0,right_front
14614.jpg,153,412,1806,1080,0,right
14615.jpg,84,46,512,365,0,front
14616.jpg,64,70,452,366,0,front
14618.jpg,33,86,614,396,0,left_front
14619.jpg,31,15,378,185,1,left_front
14621.jpg,21,131,628,305,0,right
14622.jpg,51,147,588,422,0,left_front
14623.jpg,74,55,671,388,1,left_front
14624.jpg,77,128,1211,711,0,right_front
14627.jpg,44,62,555,294,0,left_front
14628.jpg,25,53,238,167,0,right_front
14629.jpg,60,129,604,377,0,left_front
14630.jpg,121,409,1146,779,0,left_back
14631.jpg,137,38,574,371,0,left_back
14632.jpg,38,43,225,156,0,left_front
14634.jpg,112,190,697,483,0,left_front
14636.jpg,27,34,250,160,0,right_front
14638.jpg,9,34,240,150,0,right_front
14640.jpg,81,83,1524,851,0,right_back
14641.jpg,29,6,271,168,0,left_front
14642.jpg,8,11,194,122,0,right_front
14644.jpg,39,127,595,360,0,left_front
14645.jpg,151,442,1950,1100,1,right
14647.jpg,57,147,563,413,0,back
14649.jpg,58,82,1231,789,0,left_front
14650.jpg,15,24,234,167,0,left_front
14652.jpg,8,19,266,179,1,right_back
14655.jpg,39,29,470,286,0,left_front
14657.jpg,32,36,437,272,0,right_front
14658.jpg,195,147,838,583,0,back
14659.jpg,21,164,607,359,0,left
14662.jpg,54,92,471,334,0,right_front
14664.jpg,143,181,984,663,0,left_back
14665.jpg,23,134,619,349,0,unspecified
14666.jpg,52,171,970,563,0,unspecified
14668.jpg,78,143,596,423,0,left_front
14669.jpg,94,281,2952,1412,1,left_front
14670.jpg,59,42,231,173,0,unspecified
14671.jpg,19,30,246,154,0,left_front
14674.jpg,24,60,382,292,0,left_back
14675.jpg,26,39,252,155,0,right_front
14676.jpg,44,96,621,360,0,left_front
14677.jpg,49,22,548,358,0,front
14680.jpg,64,59,948,675,0,left_front
14682.jpg,47,83,380,293,0,right_front
14683.jpg,25,14,484,303,0,right_front
14685.jpg,338,82,1133,733,0,unspecified
14686.jpg,48,161,725,450,0,right_back
14687.jpg,35,41,187,108,0,left_front
14688.jpg,12,7,289,232,0,left_front
14689.jpg,21,195,588,478,0,left_front
14690.jpg,15,70,480,290,0,left_front
14692.jpg,51,87,573,355,0,left_front
14693.jpg,207,454,1766,1100,0,right_front
14694.jpg,82,47,565,358,0,left_back
14698.jpg,28,67,555,334,0,right_front
14699.jpg,13,51,461,336,0,left_front
14701.jpg,46,86,557,287,0,right_back
14702.jpg,103,70,934,688,0,left_front
14703.jpg,90,112,681,486,0,left_back
14704.jpg,99,114,969,683,0,left_front
14706.jpg,80,142,567,366,0,left_back
14709.jpg,49,34,751,501,0,left_front
14710.jpg,61,58,269,148,0,right_front
14711.jpg,17,49,536,302,0,left_front
14713.jpg,60,51,622,424,0,right_back
14714.jpg,33,55,531,414,0,right_front
14717.jpg,41,4,275,192,0,unspecified
14720.jpg,60,45,594,428,0,right_back
14725.jpg,37,171,1052,472,0,right
14727.jpg,44,275,1237,858,0,left_front
14728.jpg,24,117,468,364,0,left_front
14731.jpg,20,130,607,421,0,right_front
14734.jpg,138,163,783,417,0,right_front
14735.jpg,55,61,480,257,0,right_front
14737.jpg,42,75,382,273,0,left_front
14738.jpg,76,104,455,284,0,left_front
14739.jpg,33,57,255,162,0,right_front
14740.jpg,102,92,937,567,0,right_front
14741.jpg,23,31,790,395,0,left_front
14742.jpg,51,14,560,409,0,unspecified
14743.jpg,103,7,549,278,0,right_front
14744.jpg,44,44,563,261,1,unspecified
14747.jpg,93,153,807,472,0,right_back
14748.jpg,46,78,583,334,0,left_front
14749.jpg,106,168,752,512,0,left_front
14751.jpg,39,328,754,567,0,unspecified
14752.jpg,55,20,393,205,1,left_front
14753.jpg,40,84,959,700,0,front
14754.jpg,28,84,453,282,0,left_front
14755.jpg,80,51,650,409,0,left_front
14758.jpg,167,54,610,551,0,front
14760.jpg,21,42,563,248,0,right_front
14761.jpg,169,301,1489,991,0,unspecified
14762.jpg,53,388,1236,729,0,unspecified
14763.jpg,155,242,954,653,0,right_front
14766.jpg,267,128,1517,965,0,right_front
14767.jpg,82,174,994,640,0,right_front
14768.jpg,125,131,1529,977,0,left_front
14771.jpg,199,219,1369,781,0,left_front
14773.jpg,26,31,681,412,0,left_front
14776.jpg,13,237,602,434,0,left
14777.jpg,21,64,289,171,0,right
14778.jpg,83,105,480,375,0,right_front
14779.jpg,38,59,597,452,0,back
14780.jpg,13,20,293,147,1,left_front
14781.jpg,47,51,611,432,0,left_front
14782.jpg,50,53,545,377,0,right_front
14784.jpg,113,38,485,280,0,left_front
14786.jpg,65,145,564,395,0,left_front
14787.jpg,18,44,443,314,0,left_front
14789.jpg,15,36,290,181,0,unspecified
14790.jpg,68,87,909,631,0,left_front
14791.jpg,14,122,626,377,0,unspecified
14792.jpg,8,80,250,184,0,right_front
14795.jpg,22,61,774,517,0,unspecified
14796.jpg,32,59,469,298,0,left_front
14799.jpg,57,4,269,161,0,front
14800.jpg,176,89,1175,735,0,left_front
14801.jpg,15,50,385,295,0,right_front
14802.jpg,22,53,329,204,1,right_back
14803.jpg,23,24,237,177,0,unspecified
14804.jpg,11,45,253,189,0,left_back
14805.jpg,54,77,609,402,0,right_front
14806.jpg,31,86,758,501,0,right_front
14808.jpg,24,4,235,173,1,front
14809.jpg,49,293,1003,696,0,left_front
14810.jpg,68,183,549,349,0,left_front
14811.jpg,35,6,276,190,0,left_back
14812.jpg,35,105,598,351,0,left_front
14813.jpg,28,43,236,152,0,right_front
14814.jpg,24,22,559,371,0,right_front
14815.jpg,115,507,2457,1658,0,right_front
14818.jpg,109,359,1477,1082,0,right_back
14819.jpg,51,103,284,192,0,left_front
14823.jpg,64,96,596,360,0,left_front
14824.jpg,163,229,1033,651,0,left_back
14827.jpg,60,79,576,401,0,left_front
14828.jpg,22,100,435,313,0,right_front
14829.jpg,28,46,263,183,0,left_front
14832.jpg,61,178,1240,1066,0,unspecified
14833.jpg,74,166,619,430,0,right_front
14834.jpg,17,71,227,175,0,right_front
14835.jpg,152,46,1137,744,0,unspecified
14836.jpg,26,375,1001,734,0,unspecified
14837.jpg,57,88,361,293,0,right_front
14839.jpg,39,46,1413,904,0,left_front
14841.jpg,9,51,293,165,0,left_front
14844.jpg,70,21,670,466,0,front
14845.jpg,42,39,589,437,0,left_front
14846.jpg,15,38,228,174,0,right_front
14847.jpg,50,173,579,375,0,unspecified
14848.jpg,52,129,579,320,0,left
14849.jpg,132,109,870,513,0,right_front
14850.jpg,8,29,252,188,0,left_front
14851.jpg,13,45,294,171,0,unspecified
14852.jpg,21,29,229,175,0,left_front
14853.jpg,59,133,955,688,0,right_front
14855.jpg,37,32,747,505,0,left_front
14856.jpg,46,93,423,283,0,left_front
14859.jpg,17,40,245,153,0,left_front
14860.jpg,139,101,678,410,0,left_back
14862.jpg,56,76,750,485,0,left_front
14863.jpg,22,186,975,652,0,unspecified
14864.jpg,74,56,577,276,0,left_front
14865.jpg,21,52,638,340,0,left_front
14866.jpg,117,226,1404,1055,0,left_front
14867.jpg,70,77,479,241,0,left_front
14868.jpg,32,17,427,250,0,left_back
14869.jpg,8,50,242,129,0,right
14870.jpg,28,36,570,285,0,left_front
14871.jpg,15,155,486,323,0,unspecified
14872.jpg,114,48,570,450,0,right_front
14874.jpg,3,23,132,98,0,right_front
14875.jpg,75,47,327,246,0,front
14876.jpg,63,76,551,321,0,right_front
14879.jpg,66,22,984,617,0,right_back
14880.jpg,34,53,270,139,0,right_front
14882.jpg,13,46,291,165,0,right_front
14884.jpg,23,52,270,188,0,left_back
14885.jpg,34,49,872,430,0,left_front
14886.jpg,90,40,628,365,0,left_front
14887.jpg,80,82,831,572,0,left_front
14888.jpg,45,157,596,395,0,right_back
14890.jpg,14,41,463,322,0,right_front
14891.jpg,101,314,894,612,0,right_front
14892.jpg,91,258,1079,825,0,left_front
14893.jpg,20,122,465,307,0,right_front
14894.jpg,61,39,206,160,0,front
14895.jpg,31,60,253,145,0,left
14896.jpg,45,89,988,612,0,unspecified
14897.jpg,32,52,432,277,0,left_back
14898.jpg,17,27,207,98,0,left_front
14900.jpg,40,98,595,377,0,left_front
14901.jpg,20,46,291,170,0,left_front
14902.jpg,43,135,756,420,0,left_front
14903.jpg,28,85,577,309,0,left
14904.jpg,69,191,722,430,0,left
14906.jpg,40,48,287,191,0,left_back
14907.jpg,39,141,602,337,1,left
14909.jpg,44,158,568,371,0,left
14910.jpg,17,17,236,170,0,front
14911.jpg,104,165,416,381,0,right_front
14912.jpg,34,28,171,104,0,left_front
14913.jpg,20,38,615,394,0,left_back
14918.jpg,27,33,608,381,0,right_front
14920.jpg,66,80,426,192,0,right
14922.jpg,28,75,618,290,0,left
14923.jpg,95,105,917,592,0,right_front
14924.jpg,109,142,530,323,0,right_back
14925.jpg,79,139,447,317,0,unspecified
14926.jpg,62,318,1455,803,0,left
14929.jpg,103,414,1643,1086,0,right_front
14930.jpg,44,126,613,429,0,left_front
14931.jpg,196,43,1372,1156,0,front
14934.jpg,29,179,623,438,0,left
14935.jpg,24,46,607,242,1,left
14936.jpg,147,737,1950,1430,0,right
14939.jpg,29,93,485,334,0,right_front
14940.jpg,135,135,865,613,0,left_front
14941.jpg,105,169,733,477,0,left_front
14942.jpg,55,16,499,280,0,right_front
14944.jpg,95,120,581,336,0,right_front
14945.jpg,26,36,302,221,1,right_front
14947.jpg,37,229,563,429,0,right_front
14948.jpg,105,68,393,269,0,left_front
14949.jpg,37,32,337,240,0,right_front
14950.jpg,45,75,591,421,0,right_front
14952.jpg,70,45,436,271,0,right_front
14953.jpg,25,44,626,420,0,left_front
14954.jpg,39,114,603,377,0,left_front
14956.jpg,44,42,581,280,0,right_front
14957.jpg,54,95,603,376,0,left_front
14958.jpg,12,62,310,181,0,left
14959.jpg,104,227,1168,706,0,left_back
14962.jpg,12,58,248,150,0,right_front
14963.jpg,57,29,690,409,0,left_back
14964.jpg,16,72,452,216,0,right_front
14965.jpg,44,34,225,159,0,left_front
14966.jpg,25,34,588,254,0,left
14967.jpg,120,80,673,445,0,front
14968.jpg,44,178,564,402,0,right_back
14969.jpg,29,23,463,333,0,right_front
14970.jpg,7,31,294,214,0,right_front
14971.jpg,63,80,557,421,0,right_front
14972.jpg,46,120,675,343,0,unspecified
14973.jpg,20,55,285,177,0,unspecified
14974.jpg,47,39,751,337,0,left
14975.jpg,42,79,371,273,0,left_front
14976.jpg,21,107,484,273,0,left
14977.jpg,19,61,222,139,1,left_front
14979.jpg,23,108,613,355,0,right
14980.jpg,54,74,588,394,0,unspecified
14981.jpg,31,74,689,411,0,left_front
14986.jpg,102,191,973,559,0,left_front
14987.jpg,17,48,234,154,0,right_front
14990.jpg,192,135,647,437,0,unspecified
14991.jpg,59,291,963,640,0,unspecified
14993.jpg,7,10,206,115,0,left_front
14995.jpg,96,33,687,264,0,right_front
14996.jpg,47,91,491,286,0,left_back
14997.jpg,42,64,267,195,0,right_front
14998.jpg,44,57,506,390,0,right_front
14999.jpg,50,137,583,395,0,left_front
15000.jpg,13,136,626,380,0,unspecified
15001.jpg,45,142,591,337,0,unspecified
15004.jpg,69,99,582,368,1,left_front
15005.jpg,7,56,286,174,0,unspecified
15006.jpg,30,106,599,340,0,unspecified
15007.jpg,66,49,959,706,0,right_front
15010.jpg,99,147,712,516,0,right_back
15011.jpg,95,22,499,216,1,left_front
15012.jpg,65,83,420,305,0,left_front
15014.jpg,167,196,1274,824,0,left_front
15015.jpg,52,46,487,247,0,unspecified
15016.jpg,95,87,961,702,0,left_front
15018.jpg,83,131,536,368,0,left_front
15019.jpg,41,105,973,606,0,left_front
15021.jpg,91,197,949,606,0,left_front
15023.jpg,88,122,1200,772,0,left_back
15024.jpg,82,270,1113,740,0,right_front
15025.jpg,33,97,413,245,0,right_front
15026.jpg,54,515,1220,884,0,right
15027.jpg,74,71,610,399,0,unspecified
15028.jpg,19,88,390,228,0,left
15029.jpg,18,41,263,132,0,left
15031.jpg,128,179,665,534,0,left_front
15032.jpg,53,274,894,641,0,right_front
15033.jpg,39,47,177,118,0,right_front
15034.jpg,58,210,899,685,0,right_front
15038.jpg,187,113,604,443,0,front
15039.jpg,54,26,603,455,0,right_front
15041.jpg,22,21,252,174,0,left_front
15042.jpg,22,38,480,274,0,left_front
15044.jpg,213,18,617,280,0,left_front
15045.jpg,41,130,475,361,0,right_front
15047.jpg,66,49,551,397,0,back
15048.jpg,110,69,647,416,0,left_front
15049.jpg,75,85,1178,780,0,right_front
15051.jpg,118,112,485,351,0,right_front
15053.jpg,36,52,553,320,0,right_front
15054.jpg,168,288,1125,704,0,not_a_car
15055.jpg,38,32,243,167,0,left_front
15056.jpg,37,50,609,402,0,left_front
15058.jpg,12,52,391,231,0,right_front
15060.jpg,17,87,615,397,0,left
15065.jpg,55,16,767,500,0,left_front
15066.jpg,52,25,751,507,0,left_front
15067.jpg,158,67,1147,759,0,unspecified
15068.jpg,17,42,258,145,0,left_back
15069.jpg,17,89,557,310,0,unspecified
15071.jpg,102,291,975,872,0,front
15072.jpg,159,432,1462,896,0,left
15073.jpg,45,48,457,314,0,left_front
15074.jpg,30,31,440,190,1,left_front
15076.jpg,22,89,921,629,0,left_front
15078.jpg,43,97,591,397,0,right_back
15080.jpg,29,141,749,397,0,right_front
15083.jpg,11,78,250,159,0,left
15085.jpg,57,41,242,151,0,right_front
15086.jpg,32,49,445,302,0,left_front
15087.jpg,77,129,475,316,0,right_back
15088.jpg,14,18,284,223,0,left_front
15089.jpg,301,239,1239,607,0,left_back
15091.jpg,29,444,1253,928,0,right_front
15092.jpg,69,30,832,582,0,back
15093.jpg,50,55,432,261,0,left_front
15094.jpg,49,34,190,109,0,right_front
15095.jpg,313,460,1399,1150,0,left_front
15096.jpg,59,62,1435,916,0,right_front
15098.jpg,66,339,1756,1429,0,left_front
15099.jpg,202,181,1513,1120,0,right_back
15102.jpg,55,53,567,269,0,left_front
15104.jpg,42,60,265,153,0,left_back
15105.jpg,30,24,232,164,0,left_front
15106.jpg,202,121,561,384,0,front
15107.jpg,27,207,597,392,0,right
15108.jpg,284,291,1247,732,0,left_front
15109.jpg,62,288,1215,686,0,left_front
15112.jpg,65,101,583,357,0,right_back
15113.jpg,18,77,600,393,0,unspecified
15114.jpg,55,102,930,676,0,left_back
15115.jpg,33,33,605,376,0,right_front
15116.jpg,15,28,466,313,0,right_front
15118.jpg,29,92,640,386,0,unspecified
15120.jpg,20,102,620,407,0,left_front
15122.jpg,134,89,787,590,0,front
15123.jpg,21,103,459,249,0,unspecified
15125.jpg,17,35,458,256,0,left_front
15127.jpg,6,31,247,175,0,left_front
15128.jpg,54,128,564,420,0,left_front
15130.jpg,76,117,443,336,0,left_front
15136.jpg,146,264,860,654,0,right_front
15137.jpg,47,60,530,344,0,left_front
15141.jpg,33,170,587,374,0,right
15142.jpg,34,100,454,250,0,right
15144.jpg,11,99,427,229,0,unspecified
15145.jpg,41,79,593,355,0,right_front
15146.jpg,54,60,212,169,0,front
15147.jpg,59,85,572,411,0,unspecified
15148.jpg,91,246,1499,947,0,left_front
15149.jpg,42,110,456,292,0,left_front
15150.jpg,31,93,774,531,0,right_front
15151.jpg,39,59,532,261,0,left_front
15153.jpg,50,145,599,354,0,left
15154.jpg,59,57,625,457,0,left_back
15156.jpg,53,60,224,152,0,right_back
15157.jpg,81,189,769,427,0,unspecified
15159.jpg,25,54,596,295,0,right_front
15160.jpg,39,149,600,445,0,right_front
15162.jpg,28,34,297,182,0,left_front
15164.jpg,95,39,322,230,0,front
15166.jpg,109,196,1483,1087,0,right_back
15167.jpg,42,95,404,301,0,right_front
15168.jpg,36,38,466,201,0,right
15170.jpg,24,83,253,176,0,left
15171.jpg,19,41,375,241,0,left_front
15172.jpg,38,14,225,160,0,front
15174.jpg,39,168,590,346,0,unspecified
15175.jpg,42,111,603,367,0,unspecified
15176.jpg,22,38,297,185,0,right_back
15177.jpg,18,68,579,342,0,unspecified
15178.jpg,32,40,247,172,0,left_front
15183.jpg,32,84,569,364,0,right_front
15185.jpg,28,8,498,342,0,front
15186.jpg,30,102,607,446,0,left_front
15187.jpg,39,47,238,155,0,left_front
15188.jpg,55,160,963,663,0,right_front
15191.jpg,25,77,431,300,0,left_front
15192.jpg,36,60,539,266,0,unspecified
15194.jpg,25,117,414,251,0,unspecified
15195.jpg,167,54,1066,720,0,unspecified
15197.jpg,38,30,197,163,1,back
15199.jpg,68,52,661,349,0,left_front
15200.jpg,168,376,1929,1098,1,right
15201.jpg,55,62,607,402,0,left_front
15202.jpg,38,194,1175,953,0,right_back
15204.jpg,134,62,910,652,0,front
15205.jpg,45,64,940,671,0,left_front
15207.jpg,39,79,561,410,0,left_back
15209.jpg,166,247,1480,982,0,left_back
15210.jpg,49,113,463,280,0,right_back
15213.jpg,317,71,1242,937,0,front
15214.jpg,55,214,714,447,0,right
15215.jpg,63,66,566,299,0,right_front
15216.jpg,283,298,1405,979,0,left_front
15217.jpg,65,149,766,454,0,left_back
15218.jpg,90,95,1153,691,0,right_back
15220.jpg,71,87,591,380,0,left_back
15221.jpg,78,126,965,721,0,left_front
15223.jpg,17,52,284,156,0,left
15224.jpg,14,25,467,283,0,right_front
15226.jpg,156,143,699,386,0,unspecified
15228.jpg,151,157,865,688,0,front
15229.jpg,24,125,384,259,0,right_front
15231.jpg,110,185,832,608,0,right_front
15232.jpg,62,176,400,330,0,right_front
15233.jpg,72,125,595,360,0,unspecified
15234.jpg,542,749,3860,2657,0,left_back
15237.jpg,29,203,637,450,0,left_back
15239.jpg,17,34,285,171,0,left_front
15240.jpg,63,63,366,213,0,left_front
15242.jpg,98,114,481,367,1,right_back
15243.jpg,217,280,1812,1179,0,left
15245.jpg,100,74,870,596,0,right_back
15246.jpg,22,43,261,160,0,left_front
15248.jpg,76,15,353,216,0,unspecified
15249.jpg,86,114,567,391,0,right_front
15250.jpg,15,20,258,178,0,left_front
15251.jpg,69,71,249,164,0,left_front
15253.jpg,43,87,978,683,0,right_front
15254.jpg,68,18,713,439,0,left_back
15259.jpg,75,158,956,588,0,left_front
15260.jpg,27,126,628,417,0,not_a_car
15263.jpg,50,78,579,372,0,left_front
15264.jpg,55,71,883,607,0,left_front
15265.jpg,58,50,289,187,0,right_front
15266.jpg,120,105,1211,766,1,left_front
15267.jpg,51,61,595,357,0,right_front
15268.jpg,95,67,663,370,0,unspecified
15269.jpg,20,43,490,294,0,left_front
15270.jpg,86,118,851,568,0,left_front
15272.jpg,49,325,1261,1081,0,left_front
15274.jpg,156,97,902,511,0,left_front
15275.jpg,23,51,577,383,0,left_front
15277.jpg,12,48,481,366,0,right_front
15278.jpg,91,95,607,428,0,right_front
15279.jpg,9,7,293,196,0,right_front
15283.jpg,60,240,1201,656,0,right_back
15284.jpg,42,96,443,291,0,right
15285.jpg,100,58,510,294,0,left_front
15286.jpg,8,28,253,178,0,left_front
15289.jpg,67,111,596,438,0,left_front
15290.jpg,47,74,581,425,0,left_front
15291.jpg,41,128,915,577,0,left_front
15292.jpg,75,198,816,627,0,right_back
15293.jpg,16,62,470,253,0,right_front
15294.jpg,83,85,567,429,0,right_front
15295.jpg,278,313,1356,852,0,right_front
15296.jpg,54,153,748,477,0,left_front
15297.jpg,13,67,219,177,0,right_front
15298.jpg,24,17,236,183,0,left_front
15299.jpg,52,122,552,365,0,right_front
15300.jpg,61,224,953,582,0,right_back
15302.jpg,20,13,416,257,0,left_front
15304.jpg,36,56,620,433,0,unspecified
15305.jpg,33,63,612,434,0,left_front
15306.jpg,128,241,1248,636,0,left_front
15307.jpg,18,39,247,164,0,right_front
15310.jpg,79,109,554,360,0,left_back
15313.jpg,40,29,567,368,0,left_front
15314.jpg,22,23,376,244,0,right_front
15317.jpg,21,55,444,320,0,right_front
15319.jpg,34,68,232,145,0,left_front
15321.jpg,31,8,616,301,0,left_front
15323.jpg,72,68,544,272,1,right_front
15324.jpg,108,95,621,392,0,unspecified
15326.jpg,26,143,496,352,0,right_front
